Date,Time,Sender Vat ID,Sender Account IBAN,RF Code,Bill Type,Company Vat ID,Receiver Account IBAN,Total Bill Amount,Paid Amount,Bill Status,Sender New Balance,Recipient New Balance,Installments Paid
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF36620417204467625534754,ONE-TIME,200000002,GR1136702567524652840434,150.00,150.00,PAID,0.00,6000.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF91095707981723370091240,ONE-TIME,200000003,GR9223566807032199394023,50.00,25.00,PARTIALLY_PAID,0.00,2025.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF91095707981723370091240,ONE-TIME,200000003,GR9223566807032199394023,50.00,50.00,PAID,0.00,2050.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF40574453333333295775808,ONE-TIME,200000003,GR9223566807032199394023,75.00,37.50,PARTIALLY_PAID,0.00,2087.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF40574453333333295775808,ONE-TIME,200000003,GR9223566807032199394023,75.00,75.00,PAID,0.00,2125.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF55802725521148421996745,ONE-TIME,200000003,GR9223566807032199394023,100.00,50.00,PARTIALLY_PAID,0.00,2175.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF55802725521148421996745,ONE-TIME,200000003,GR9223566807032199394023,100.00,100.00,PAID,0.00,2225.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF62331649532094059374018,ONE-TIME,200000003,GR9223566807032199394023,125.00,62.50,PARTIALLY_PAID,0.00,2287.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF62331649532094059374018,ONE-TIME,200000003,GR9223566807032199394023,125.00,125.00,PAID,0.00,2350.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF78604412130364730058215,ONE-TIME,200000003,GR9223566807032199394023,150.00,75.00,PARTIALLY_PAID,0.00,2425.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF78604412130364730058215,ONE-TIME,200000003,GR9223566807032199394023,150.00,150.00,PAID,0.00,2500.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF73263275993442179730769,ONE-TIME,200000003,GR9223566807032199394023,50.00,25.00,PARTIALLY_PAID,0.00,2525.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF73263275993442179730769,ONE-TIME,200000003,GR9223566807032199394023,50.00,50.00,PAID,0.00,2550.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF34011792574146891741939,ONE-TIME,200000003,GR9223566807032199394023,75.00,37.50,PARTIALLY_PAID,0.00,2587.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF34011792574146891741939,ONE-TIME,200000003,GR9223566807032199394023,75.00,75.00,PAID,0.00,2625.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF17880241649462616421021,ONE-TIME,200000003,GR9223566807032199394023,100.00,50.00,PARTIALLY_PAID,0.00,2675.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF17880241649462616421021,ONE-TIME,200000003,GR9223566807032199394023,100.00,100.00,PAID,0.00,2725.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF13544812858096191481451,ONE-TIME,200000003,GR9223566807032199394023,125.00,62.50,PARTIALLY_PAID,0.00,2787.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF13544812858096191481451,ONE-TIME,200000003,GR9223566807032199394023,125.00,125.00,PAID,0.00,2850.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF89587660247073471438968,ONE-TIME,200000003,GR9223566807032199394023,150.00,75.00,PARTIALLY_PAID,0.00,2925.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF89587660247073471438968,ONE-TIME,200000003,GR9223566807032199394023,150.00,150.00,PAID,0.00,3000.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF93296028128609587300804,ONE-TIME,200000003,GR9223566807032199394023,50.00,25.00,PARTIALLY_PAID,0.00,3025.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF93296028128609587300804,ONE-TIME,200000003,GR9223566807032199394023,50.00,50.00,PAID,0.00,3050.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF98782380015185871028978,ONE-TIME,200000003,GR9223566807032199394023,75.00,37.50,PARTIALLY_PAID,0.00,3087.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF98782380015185871028978,ONE-TIME,200000003,GR9223566807032199394023,75.00,75.00,PAID,0.00,3125.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF78502771134285289512507,ONE-TIME,200000003,GR9223566807032199394023,100.00,50.00,PARTIALLY_PAID,0.00,3175.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF78502771134285289512507,ONE-TIME,200000003,GR9223566807032199394023,100.00,100.00,PAID,0.00,3225.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF02844731334419611070689,ONE-TIME,200000003,GR9223566807032199394023,125.00,62.50,PARTIALLY_PAID,0.00,3287.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF02844731334419611070689,ONE-TIME,200000003,GR9223566807032199394023,125.00,125.00,PAID,0.00,3350.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF77292885803399900210653,ONE-TIME,200000003,GR9223566807032199394023,150.00,75.00,PARTIALLY_PAID,0.00,3425.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF77292885803399900210653,ONE-TIME,200000003,GR9223566807032199394023,150.00,150.00,PAID,0.00,3500.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF28949337530365329133061,ONE-TIME,200000003,GR9223566807032199394023,50.00,25.00,PARTIALLY_PAID,0.00,3525.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF28949337530365329133061,ONE-TIME,200000003,GR9223566807032199394023,50.00,50.00,PAID,0.00,3550.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF50504942799143955059870,ONE-TIME,200000003,GR9223566807032199394023,75.00,37.50,PARTIALLY_PAID,0.00,3587.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF50504942799143955059870,ONE-TIME,200000003,GR9223566807032199394023,75.00,75.00,PAID,0.00,3625.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF70619944066710011705182,ONE-TIME,200000003,GR9223566807032199394023,100.00,50.00,PARTIALLY_PAID,0.00,3675.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF70619944066710011705182,ONE-TIME,200000003,GR9223566807032199394023,100.00,100.00,PAID,0.00,3725.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF75970419374225830224726,ONE-TIME,200000003,GR9223566807032199394023,125.00,62.50,PARTIALLY_PAID,0.00,3787.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF75970419374225830224726,ONE-TIME,200000003,GR9223566807032199394023,125.00,125.00,PAID,0.00,3850.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF95215622141632528949544,ONE-TIME,200000003,GR9223566807032199394023,150.00,75.00,PARTIALLY_PAID,0.00,3925.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF95215622141632528949544,ONE-TIME,200000003,GR9223566807032199394023,150.00,150.00,PAID,0.00,4000.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF37005323879228764982006,ONE-TIME,200000003,GR9223566807032199394023,50.00,25.00,PARTIALLY_PAID,0.00,4025.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF37005323879228764982006,ONE-TIME,200000003,GR9223566807032199394023,50.00,50.00,PAID,0.00,4050.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF35032432248029559473639,ONE-TIME,200000003,GR9223566807032199394023,75.00,37.50,PARTIALLY_PAID,0.00,4087.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF35032432248029559473639,ONE-TIME,200000003,GR9223566807032199394023,75.00,75.00,PAID,0.00,4125.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF39507041900671451602142,ONE-TIME,200000003,GR9223566807032199394023,100.00,50.00,PARTIALLY_PAID,0.00,4175.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF39507041900671451602142,ONE-TIME,200000003,GR9223566807032199394023,100.00,100.00,PAID,0.00,4225.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF70147541333933425488096,ONE-TIME,200000003,GR9223566807032199394023,125.00,62.50,PARTIALLY_PAID,0.00,4287.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF70147541333933425488096,ONE-TIME,200000003,GR9223566807032199394023,125.00,125.00,PAID,0.00,4350.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF14639223634357288337976,ONE-TIME,200000003,GR9223566807032199394023,150.00,75.00,PARTIALLY_PAID,0.00,4425.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF14639223634357288337976,ONE-TIME,200000003,GR9223566807032199394023,150.00,150.00,PAID,0.00,4500.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF57054832880394574661167,ONE-TIME,200000003,GR9223566807032199394023,50.00,25.00,PARTIALLY_PAID,0.00,4525.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF57054832880394574661167,ONE-TIME,200000003,GR9223566807032199394023,50.00,50.00,PAID,0.00,4550.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF87405079040912782196463,ONE-TIME,200000003,GR9223566807032199394023,75.00,37.50,PARTIALLY_PAID,0.00,4587.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF87405079040912782196463,ONE-TIME,200000003,GR9223566807032199394023,75.00,75.00,PAID,0.00,4625.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF61987424759064415157231,ONE-TIME,200000003,GR9223566807032199394023,100.00,50.00,PARTIALLY_PAID,0.00,4675.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF61987424759064415157231,ONE-TIME,200000003,GR9223566807032199394023,100.00,100.00,PAID,0.00,4725.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF28624097210235539202571,ONE-TIME,200000003,GR9223566807032199394023,125.00,62.50,PARTIALLY_PAID,0.00,4787.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF28624097210235539202571,ONE-TIME,200000003,GR9223566807032199394023,125.00,125.00,PAID,0.00,4850.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF35367689090786837050925,ONE-TIME,200000003,GR9223566807032199394023,150.00,75.00,PARTIALLY_PAID,0.00,4925.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF35367689090786837050925,ONE-TIME,200000003,GR9223566807032199394023,150.00,150.00,PAID,0.00,5000.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF69880148275613441042242,ONE-TIME,200000003,GR9223566807032199394023,50.00,25.00,PARTIALLY_PAID,0.00,5025.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF69880148275613441042242,ONE-TIME,200000003,GR9223566807032199394023,50.00,50.00,PAID,0.00,5050.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF72329805835447206960167,ONE-TIME,200000003,GR9223566807032199394023,75.00,37.50,PARTIALLY_PAID,0.00,5087.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF72329805835447206960167,ONE-TIME,200000003,GR9223566807032199394023,75.00,75.00,PAID,0.00,5125.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF43242257247026390655284,ONE-TIME,200000003,GR9223566807032199394023,100.00,50.00,PARTIALLY_PAID,0.00,5175.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF43242257247026390655284,ONE-TIME,200000003,GR9223566807032199394023,100.00,100.00,PAID,0.00,5225.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF28883173171298941705247,ONE-TIME,200000003,GR9223566807032199394023,125.00,62.50,PARTIALLY_PAID,0.00,5287.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF28883173171298941705247,ONE-TIME,200000003,GR9223566807032199394023,125.00,125.00,PAID,0.00,5350.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF18167090586752525228012,ONE-TIME,200000003,GR9223566807032199394023,150.00,75.00,PARTIALLY_PAID,0.00,5425.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF18167090586752525228012,ONE-TIME,200000003,GR9223566807032199394023,150.00,150.00,PAID,0.00,5500.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF83041029987284542003986,ONE-TIME,200000003,GR9223566807032199394023,50.00,25.00,PARTIALLY_PAID,0.00,5525.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF83041029987284542003986,ONE-TIME,200000003,GR9223566807032199394023,50.00,50.00,PAID,0.00,5550.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF74837866116078425888797,ONE-TIME,200000003,GR9223566807032199394023,75.00,37.50,PARTIALLY_PAID,0.00,5587.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF74837866116078425888797,ONE-TIME,200000003,GR9223566807032199394023,75.00,75.00,PAID,0.00,5625.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF74651381799040175221292,ONE-TIME,200000003,GR9223566807032199394023,100.00,50.00,PARTIALLY_PAID,0.00,5675.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF74651381799040175221292,ONE-TIME,200000003,GR9223566807032199394023,100.00,100.00,PAID,0.00,5725.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF97856463737376254981849,ONE-TIME,200000003,GR9223566807032199394023,125.00,62.50,PARTIALLY_PAID,0.00,5787.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF97856463737376254981849,ONE-TIME,200000003,GR9223566807032199394023,125.00,125.00,PAID,0.00,5850.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF38681785677802701532867,ONE-TIME,200000003,GR9223566807032199394023,150.00,75.00,PARTIALLY_PAID,0.00,5925.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF38681785677802701532867,ONE-TIME,200000003,GR9223566807032199394023,150.00,150.00,PAID,0.00,6000.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF92500386868967393259676,ONE-TIME,200000004,GR7131750473220017391416,50.00,25.00,PARTIALLY_PAID,0.00,2025.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF92500386868967393259676,ONE-TIME,200000004,GR7131750473220017391416,50.00,50.00,PAID,0.00,2050.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF72825802641428535766107,ONE-TIME,200000004,GR7131750473220017391416,75.00,37.50,PARTIALLY_PAID,0.00,2087.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF72825802641428535766107,ONE-TIME,200000004,GR7131750473220017391416,75.00,75.00,PAID,0.00,2125.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF24038335079239956678361,ONE-TIME,200000004,GR7131750473220017391416,100.00,50.00,PARTIALLY_PAID,0.00,2175.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF24038335079239956678361,ONE-TIME,200000004,GR7131750473220017391416,100.00,100.00,PAID,0.00,2225.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF40551874672589807715843,ONE-TIME,200000004,GR7131750473220017391416,125.00,62.50,PARTIALLY_PAID,0.00,2287.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF40551874672589807715843,ONE-TIME,200000004,GR7131750473220017391416,125.00,125.00,PAID,0.00,2350.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF82016689221707694419069,ONE-TIME,200000004,GR7131750473220017391416,150.00,75.00,PARTIALLY_PAID,0.00,2425.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF82016689221707694419069,ONE-TIME,200000004,GR7131750473220017391416,150.00,150.00,PAID,0.00,2500.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF14870278438642834620022,ONE-TIME,200000004,GR7131750473220017391416,50.00,25.00,PARTIALLY_PAID,0.00,2525.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF14870278438642834620022,ONE-TIME,200000004,GR7131750473220017391416,50.00,50.00,PAID,0.00,2550.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF16383538255376720600345,ONE-TIME,200000004,GR7131750473220017391416,75.00,37.50,PARTIALLY_PAID,0.00,2587.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF16383538255376720600345,ONE-TIME,200000004,GR7131750473220017391416,75.00,75.00,PAID,0.00,2625.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF18296596407740173362488,ONE-TIME,200000004,GR7131750473220017391416,100.00,50.00,PARTIALLY_PAID,0.00,2675.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF18296596407740173362488,ONE-TIME,200000004,GR7131750473220017391416,100.00,100.00,PAID,0.00,2725.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF97206408221238251965271,ONE-TIME,200000004,GR7131750473220017391416,125.00,62.50,PARTIALLY_PAID,0.00,2787.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF97206408221238251965271,ONE-TIME,200000004,GR7131750473220017391416,125.00,125.00,PAID,0.00,2850.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF79061655427081118919551,ONE-TIME,200000004,GR7131750473220017391416,150.00,75.00,PARTIALLY_PAID,0.00,2925.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF79061655427081118919551,ONE-TIME,200000004,GR7131750473220017391416,150.00,150.00,PAID,0.00,3000.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF71617270805449031055410,ONE-TIME,200000004,GR7131750473220017391416,50.00,25.00,PARTIALLY_PAID,0.00,3025.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF71617270805449031055410,ONE-TIME,200000004,GR7131750473220017391416,50.00,50.00,PAID,0.00,3050.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF35544674109359916581267,ONE-TIME,200000004,GR7131750473220017391416,75.00,37.50,PARTIALLY_PAID,0.00,3087.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF35544674109359916581267,ONE-TIME,200000004,GR7131750473220017391416,75.00,75.00,PAID,0.00,3125.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF67233773814098321643268,ONE-TIME,200000004,GR7131750473220017391416,100.00,50.00,PARTIALLY_PAID,0.00,3175.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF67233773814098321643268,ONE-TIME,200000004,GR7131750473220017391416,100.00,100.00,PAID,0.00,3225.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF83323817473174176979910,ONE-TIME,200000004,GR7131750473220017391416,125.00,62.50,PARTIALLY_PAID,0.00,3287.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF83323817473174176979910,ONE-TIME,200000004,GR7131750473220017391416,125.00,125.00,PAID,0.00,3350.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF02714095707614483020573,ONE-TIME,200000004,GR7131750473220017391416,150.00,75.00,PARTIALLY_PAID,0.00,3425.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF02714095707614483020573,ONE-TIME,200000004,GR7131750473220017391416,150.00,150.00,PAID,0.00,3500.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF80832433856450262947180,ONE-TIME,200000004,GR7131750473220017391416,50.00,25.00,PARTIALLY_PAID,0.00,3525.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF80832433856450262947180,ONE-TIME,200000004,GR7131750473220017391416,50.00,50.00,PAID,0.00,3550.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF76594540183938574508981,ONE-TIME,200000004,GR7131750473220017391416,75.00,37.50,PARTIALLY_PAID,0.00,3587.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF76594540183938574508981,ONE-TIME,200000004,GR7131750473220017391416,75.00,75.00,PAID,0.00,3625.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF82169231140769973711180,ONE-TIME,200000004,GR7131750473220017391416,100.00,50.00,PARTIALLY_PAID,0.00,3675.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF82169231140769973711180,ONE-TIME,200000004,GR7131750473220017391416,100.00,100.00,PAID,0.00,3725.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF49801183529229628813836,ONE-TIME,200000004,GR7131750473220017391416,125.00,62.50,PARTIALLY_PAID,0.00,3787.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF49801183529229628813836,ONE-TIME,200000004,GR7131750473220017391416,125.00,125.00,PAID,0.00,3850.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF45299273628711638394779,ONE-TIME,200000004,GR7131750473220017391416,150.00,75.00,PARTIALLY_PAID,0.00,3925.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF45299273628711638394779,ONE-TIME,200000004,GR7131750473220017391416,150.00,150.00,PAID,0.00,4000.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF04124573626458016006085,ONE-TIME,200000004,GR7131750473220017391416,50.00,25.00,PARTIALLY_PAID,0.00,4025.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF04124573626458016006085,ONE-TIME,200000004,GR7131750473220017391416,50.00,50.00,PAID,0.00,4050.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF88969730865545016953734,ONE-TIME,200000004,GR7131750473220017391416,75.00,37.50,PARTIALLY_PAID,0.00,4087.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF88969730865545016953734,ONE-TIME,200000004,GR7131750473220017391416,75.00,75.00,PAID,0.00,4125.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF09600291246654394375084,ONE-TIME,200000004,GR7131750473220017391416,100.00,50.00,PARTIALLY_PAID,0.00,4175.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF09600291246654394375084,ONE-TIME,200000004,GR7131750473220017391416,100.00,100.00,PAID,0.00,4225.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF24551260511533618863675,ONE-TIME,200000004,GR7131750473220017391416,125.00,62.50,PARTIALLY_PAID,0.00,4287.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF24551260511533618863675,ONE-TIME,200000004,GR7131750473220017391416,125.00,125.00,PAID,0.00,4350.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF90859254704858845609763,ONE-TIME,200000004,GR7131750473220017391416,150.00,75.00,PARTIALLY_PAID,0.00,4425.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF90859254704858845609763,ONE-TIME,200000004,GR7131750473220017391416,150.00,150.00,PAID,0.00,4500.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF87386230499678907941327,ONE-TIME,200000004,GR7131750473220017391416,50.00,25.00,PARTIALLY_PAID,0.00,4525.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF87386230499678907941327,ONE-TIME,200000004,GR7131750473220017391416,50.00,50.00,PAID,0.00,4550.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF96050239609361502556197,ONE-TIME,200000004,GR7131750473220017391416,75.00,37.50,PARTIALLY_PAID,0.00,4587.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF96050239609361502556197,ONE-TIME,200000004,GR7131750473220017391416,75.00,75.00,PAID,0.00,4625.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF90801007090118439691213,ONE-TIME,200000004,GR7131750473220017391416,100.00,50.00,PARTIALLY_PAID,0.00,4675.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF90801007090118439691213,ONE-TIME,200000004,GR7131750473220017391416,100.00,100.00,PAID,0.00,4725.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF42744500783747130995290,ONE-TIME,200000004,GR7131750473220017391416,125.00,62.50,PARTIALLY_PAID,0.00,4787.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF42744500783747130995290,ONE-TIME,200000004,GR7131750473220017391416,125.00,125.00,PAID,0.00,4850.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF25095032955886446385587,ONE-TIME,200000004,GR7131750473220017391416,150.00,75.00,PARTIALLY_PAID,0.00,4925.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF25095032955886446385587,ONE-TIME,200000004,GR7131750473220017391416,150.00,150.00,PAID,0.00,5000.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF14997990511756151594481,ONE-TIME,200000004,GR7131750473220017391416,50.00,25.00,PARTIALLY_PAID,0.00,5025.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF14997990511756151594481,ONE-TIME,200000004,GR7131750473220017391416,50.00,50.00,PAID,0.00,5050.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF02103485291154080938438,ONE-TIME,200000004,GR7131750473220017391416,75.00,37.50,PARTIALLY_PAID,0.00,5087.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF02103485291154080938438,ONE-TIME,200000004,GR7131750473220017391416,75.00,75.00,PAID,0.00,5125.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF36392157388488171857665,ONE-TIME,200000004,GR7131750473220017391416,100.00,50.00,PARTIALLY_PAID,0.00,5175.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF36392157388488171857665,ONE-TIME,200000004,GR7131750473220017391416,100.00,100.00,PAID,0.00,5225.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF15700799980128415905639,ONE-TIME,200000004,GR7131750473220017391416,125.00,62.50,PARTIALLY_PAID,0.00,5287.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF15700799980128415905639,ONE-TIME,200000004,GR7131750473220017391416,125.00,125.00,PAID,0.00,5350.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF83012274239014516796126,ONE-TIME,200000004,GR7131750473220017391416,150.00,75.00,PARTIALLY_PAID,0.00,5425.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF83012274239014516796126,ONE-TIME,200000004,GR7131750473220017391416,150.00,150.00,PAID,0.00,5500.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF49417119324670650232805,ONE-TIME,200000004,GR7131750473220017391416,50.00,25.00,PARTIALLY_PAID,0.00,5525.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF49417119324670650232805,ONE-TIME,200000004,GR7131750473220017391416,50.00,50.00,PAID,0.00,5550.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF22080160501737608836355,ONE-TIME,200000004,GR7131750473220017391416,75.00,37.50,PARTIALLY_PAID,0.00,5587.50,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF22080160501737608836355,ONE-TIME,200000004,GR7131750473220017391416,75.00,75.00,PAID,0.00,5625.00,1
04-01-2026,04:33:28,100000002,GR5043982021373931259613,RF30745990977874906903671,ONE-TIME,200000004,GR7131750473220017391416,100.00,50.00,PARTIALLY_PAID,0.00,5675.00,1
